,source,author,title,description,url,urlToImage,publishedAt,content,keyword,article_sentiment,article_confidence,sentiment,confidence
188,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Biden Has Cancelled $15 Billion Of Student Loans,More student loans will be cancelled too.,https://www.forbes.com/sites/zackfriedman/2022/01/26/biden-has-cancelled-15-billion-of-student-loans/,https://imageio.forbes.com/specials-images/imageserve/61f184c5a50871b7bf11a111/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-01-26T17:30:43Z,"President Joe Biden (Photo by Drew Angerer/Getty Images)
Getty Images
Yes, President Joe Biden has cancelled $15 billion of student loans.
Heres what you need to know and what it means for your st… [+4420 chars]",Forgiveness,,,NEGATIVE,0.9140362739562988
189,ABC News,"Linsey Davis, Gabriella Abdul-Hakim, Jon Schlosberg, Haley Yamada",Chairman of Jordan Brand says he didn’t let criminal past define him,Larry Miller has become a symbol of human possibility.,https://abcnews.go.com/US/chairman-jordan-brand-didnt-criminal-past-define/story?id=82332243,https://s.abcnews.com/images/US/MAINLarryMiller-hy-abc-20220118_1642546206863_hpMain_16x9_992.jpg,2022-01-19T00:24:05Z,"Larry Miller has become a symbol of human possibility.
""I still have to pinch myself that I work with Michael Jordan,"" said Miller.
Over the span of his nearly three decadeslong career, Miller, onc… [+5095 chars]",Forgiveness,,,POSITIVE,0.999853253364563
190,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Shock Poll: Student Loans Will Be Completely Cancelled Before Student Loan Payments Restart In May,Will your student loans get cancelled now?,https://www.forbes.com/sites/zackfriedman/2022/01/31/shock-poll-student-loans-will-be-completely-cancelled-before-student-loan-payments-restart-in-may/,"https://imageio.forbes.com/specials-images/imageserve/61f854f8984c44f3099c7083/0x0.jpg?format=jpg&crop=4000,2249,x0,y0,safe&fit=crop",2022-01-31T22:12:35Z,"President Joe Biden (Photo by ANDREW CABALLERO-REYNOLDS/AFP via Getty Images)
AFP via Getty Images
Heres a shocking new poll: student loan borrowers think their student loans will be cancelled befo… [+3336 chars]",Forgiveness,,,NEGATIVE,0.9813299775123596
191,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","Student Loan Relief May End Soon, But Borrowers Want Student Loan Cancellation","Student loans are paused, but student loan cancellation may never happen.",https://www.forbes.com/sites/zackfriedman/2022/01/15/student-loan-relief-may-end-soon-but-borrowers-want-student-loan-cancellation/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5fd502b9fc71173abc912e73%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D3235%26cropY1%3D0%26cropY2%3D1819,2022-01-15T19:30:00Z,"President Joe Biden (Photo by Ethan Miller/Getty Images)
Getty Images
Student loan relief may end soon, but student loan borrowers now want student loan cancellation.
Heres what you need to know.… [+4602 chars]",Forgiveness,,,NEGATIVE,0.9671472907066345
192,USA Today,"USA TODAY, Edward Segarra, USA TODAY",Drew Carey reflects on final conversation with former fiancée Amie Harwick before her tragic death,"In an upcoming interview, game show host Drew Carey opens up about his relationship with former fiancée Amie Harwick, who was killed in 2020.",https://www.usatoday.com/story/entertainment/celebrities/2022/02/10/drew-carey-reflects-fiancee-amie-harwick-tragic-death/6744691001/,"https://www.gannett-cdn.com/presto/2019/09/30/USAT/fa4c9f36-3c29-45e4-8857-05b0c96730d6-18_USP_MLS__Seattle_Sounders_FC_at_San_Jose_Earthquak.JPG?auto=webp&crop=3881,2183,x0,y0&format=pjpg&width=1200",2022-02-11T04:08:34Z,"Drew Carey is looking back on his final interaction with former fiancée Amie Harwick before her tragic death.
In an interview with CBS ""48 Hours,"" set to air Saturday, ""The Price is Right"" host said… [+3627 chars]",Forgiveness,,,POSITIVE,0.9279378056526184
193,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","Student Loan Forgiveness Of $50,000 Would Cancel Student Loans For 36 Million People","Yes, 36 million people would have no more student loans.",https://www.forbes.com/sites/zackfriedman/2022/01/30/student-loan-forgiveness-of-50000-would-cancel-student-loans-for-36-million-people/,"https://imageio.forbes.com/specials-images/imageserve/61f5f15e8430a5ab047ac523/0x0.jpg?format=jpg&crop=1756,1145,x397,y491,safe&fit=crop",2022-01-30T13:30:00Z,"President Joe Biden (Photo by Jeff Swensen/Getty Images)
Getty Images
Student loan forgiveness of $50,000 would cancel student loans for 36 million people.
Heres what you need to know and what it … [+4190 chars]",Forgiveness,,,POSITIVE,0.9162226915359497
194,TheBlaze,BlazeTV Staff,Joe Rogan gets NO forgiveness from establishment media...DUH,"If you want proof that Joe Rogan shouldn't have apologized, Crowder will show how Trevor Noah threw him under the bus. Let us not forget how Rogan defended Noah's comedy. Also, CNN is full of sexual degenerates. And why can't Al Sharpton find toothpaste? That…",https://www.theblaze.com/shows/louder-with-crowder/copy-edit-joe-rogan-gets-no-forgiveness-from-establishment-media-duh,https://assets.rebelmouse.io/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8yOTMwNzUwNS9vcmlnaW4uanBnIiwiZXhwaXJlc19hdCI6MTY2NDEwNjkyMX0.Ul960PonoNqwnv2_1TaFAMaBrI6qCHnbqVvFKzi3jn0/img.jpg?width=1200&coordinates=0%2C0%2C0%2C500&height=600,2022-02-10T15:53:33Z,"We use cookies to better understand website visitors, for advertising, and to offer you a better experience. For more information about our use of cookies, our collection, use, and disclosure of pers… [+160 chars]",Forgiveness,,,NEGATIVE,0.9973006844520569
195,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Democrats Increase Pressure On Biden To Cancel Student Loans,Will your student loans get cancelled this year?,https://www.forbes.com/sites/zackfriedman/2022/01/15/democrats-increase-pressure-on-biden-to-cancel-student-loans/,"https://imageio.forbes.com/specials-images/imageserve/606f2a557e695f55ad5645bf/0x0.jpg?format=jpg&crop=641,540,x377,y161,safe&fit=crop",2022-01-15T13:30:00Z,"President Joe Biden (Photo by Oliver Contreras-Pool/Getty Images)
Getty Images
Democrats are increasing pressure on President Joe Biden to cancel student loans.
Heres what you need to know.
Stude… [+4631 chars]",Forgiveness,,,NEGATIVE,0.9921294450759888
196,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","If You Don’t Qualify For Student Loan Forgiveness From Navient, Try These Options Instead",How to save money on student loans.,https://www.forbes.com/sites/zackfriedman/2022/02/12/if-you-dont-qualify-for-student-loan-forgiveness-from-navient-try-these-options-instead/,https://imageio.forbes.com/specials-images/imageserve/6207b46b30ce195aecad2469/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-12T13:46:22Z,"Navient (Photo Illustration by Pavlo Gonchar/SOPA Images/LightRocket via Getty Images)
SOPA Images/LightRocket via Getty Images
If you dont qualify for student loan forgiveness from Navient, try th… [+5625 chars]",Forgiveness,,,POSITIVE,0.9322448968887329
197,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","Biden Was Asked About $10,000 Of Student Loan Cancellation. Here’s What He Said.",Will Biden cancel student loans?,https://www.forbes.com/sites/zackfriedman/2022/01/20/biden-was-asked-about-10000-of-student-loan-cancellation-heres-what-he-said/,"https://imageio.forbes.com/specials-images/imageserve/61e8a9043e725d5880bd56e4/0x0.jpg?format=jpg&crop=2536,1426,x0,y0,safe&fit=crop",2022-01-20T12:56:25Z,"President Joe Biden (Photo by Chip Somodevilla/Getty Images)
Getty Images
President Joe Biden was asked about $10,000 of student loan cancellation. Heres what he said.
Heres what you need to know.… [+4519 chars]",Forgiveness,,,NEGATIVE,0.9981471300125122
198,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Broad Student Loan Cancellation Not On Biden Agenda To Make College More Affordable,One thing is missing: student loan cancellation.,https://www.forbes.com/sites/zackfriedman/2022/01/29/broad-student-loan-cancellation-not-on-biden-agenda-to-make-college-more-affordable/,"https://imageio.forbes.com/specials-images/imageserve/6133834d27264af8a5ecd59e/0x0.jpg?format=jpg&crop=2951,1659,x0,y0,safe&fit=crop",2022-01-29T13:30:00Z,"U.S. Secretary of Education Miguel Cardona (Photo by Joshua Roberts/Getty Images)
Getty Images
Broad student loan cancellation is not the Biden administrations agenda to make college more affordabl… [+4146 chars]",Forgiveness,,,POSITIVE,0.9133334755897522
199,Theeverygirl.com,Alex Pizarro,"All Your Student Loan Forgiveness Questions, Answered","If you’re staring at a pile of student loan debt wondering what you’re going to do about it, you’re not
The post All Your Student Loan Forgiveness Questions, Answered appeared first on The Everygirl.",http://theeverygirl.com/student-loan-forgiveness/,https://media.theeverygirl.com/wp-content/uploads/2022/01/student-loan-forgiveness-the-everygirl-3.jpeg,2022-01-21T07:00:52Z,"The Everygirls product selections are curated by the editorial team. If you buy something through our links, we may earn an affiliate commission, at no cost to you. We only recommend products we genu… [+8066 chars]",Forgiveness,,,POSITIVE,0.879340648651123
